date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:53:53	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:53:53%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/fixture-classic-img5.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/fixture-classic-img5.png	(from https://eyecix.com/html/sportsmagazine/fixtures-dark1.html)
18:53:54	126286/126286	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Apr%202017%2011:43:16%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/sub-header.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/sub-header.jpg	(from https://eyecix.com/html/sportsmagazine/style.css)
18:53:55	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:53:53%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/fixture-classic-img7.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/fixture-classic-img7.png	(from https://eyecix.com/html/sportsmagazine/fixtures-dark1.html)
18:53:55	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:53:54%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/fixture-classic-img8.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/fixture-classic-img8.png	(from https://eyecix.com/html/sportsmagazine/fixtures-dark1.html)
18:53:55	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:53:55%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/fixture-classic-img9.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/fixture-classic-img9.png	(from https://eyecix.com/html/sportsmagazine/fixtures-dark1.html)
18:53:56	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:53:55%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/fixture-classic-img10.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/fixture-classic-img10.png	(from https://eyecix.com/html/sportsmagazine/fixtures-dark1.html)
18:53:56	35885/35885	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Apr%202017%2011:39:42%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/error-page-backimg.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/error-page-backimg.jpg	(from https://eyecix.com/html/sportsmagazine/style.css)
18:53:56	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:53:56%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/fixture-classic-img11.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/fixture-classic-img11.png	(from https://eyecix.com/html/sportsmagazine/fixtures-dark1.html)
18:53:57	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:53:56%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/fixture-gallery-img1.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/fixture-gallery-img1.jpg	(from https://eyecix.com/html/sportsmagazine/fixture-detail.html)
18:53:57	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:53:57%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/fixture-gallery-img2.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/fixture-gallery-img2.jpg	(from https://eyecix.com/html/sportsmagazine/fixture-detail.html)
18:53:58	3188/3188	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202017%2018:02:05%20GMT	https://eyecix.com/html/sportsmagazine/images/modern-player-shape.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/images/modern-player-shape.png	(from https://eyecix.com/html/sportsmagazine/style.css)
18:53:58	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:53:57%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/fixture-gallery-img3.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/fixture-gallery-img3.jpg	(from https://eyecix.com/html/sportsmagazine/fixture-detail.html)
18:53:58	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:53:58%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/fixture-gallery-img4.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/fixture-gallery-img4.jpg	(from https://eyecix.com/html/sportsmagazine/fixture-detail.html)
18:53:59	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:53:58%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/fixture-gallery-img5.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/fixture-gallery-img5.jpg	(from https://eyecix.com/html/sportsmagazine/fixture-detail.html)
18:53:59	112/112	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Apr%202017%2011:42:43%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/shape-one.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/shape-one.png	(from https://eyecix.com/html/sportsmagazine/style.css)
18:53:59	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:53:59%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/fixture-gallery-img6.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/fixture-gallery-img6.jpg	(from https://eyecix.com/html/sportsmagazine/fixture-detail.html)
18:54:00	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:53:59%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/post-img1.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/post-img1.jpg	(from https://eyecix.com/html/sportsmagazine/fixture-detail.html)
18:54:00	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:00%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/post-img2.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/post-img2.jpg	(from https://eyecix.com/html/sportsmagazine/fixture-detail.html)
18:54:00	112/112	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Apr%202017%2011:42:41%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/shape-two.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/shape-two.png	(from https://eyecix.com/html/sportsmagazine/style.css)
18:54:01	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:00%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/comment-img1.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/comment-img1.jpg	(from https://eyecix.com/html/sportsmagazine/fixture-detail.html)
18:54:01	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:01%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/comment-img2.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/comment-img2.jpg	(from https://eyecix.com/html/sportsmagazine/fixture-detail.html)
18:54:01	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:01%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/comment-img3.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/comment-img3.jpg	(from https://eyecix.com/html/sportsmagazine/fixture-detail.html)
18:54:05	455405/455405	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202017%2018:02:01%20GMT	https://eyecix.com/html/sportsmagazine/images/footer-pattren.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/images/footer-pattren.png	(from https://eyecix.com/html/sportsmagazine/style.css)
18:54:05	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:02%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/comment-img4.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/comment-img4.jpg	(from https://eyecix.com/html/sportsmagazine/fixture-detail.html)
18:54:05	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:02%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/gallery-img-1.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/gallery-img-1.jpg	(from https://eyecix.com/html/sportsmagazine/gallery.html)
18:54:06	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:05%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/gallery-img-2.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/gallery-img-2.jpg	(from https://eyecix.com/html/sportsmagazine/gallery.html)
18:54:07	201630/201630	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Apr%202017%2011:40:45%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/footer-back-img.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/footer-back-img.jpg	(from https://eyecix.com/html/sportsmagazine/style.css)
18:54:22	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:06%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/gallery-img-3.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/gallery-img-3.jpg	(from https://eyecix.com/html/sportsmagazine/gallery.html)
18:54:22	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:07%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/gallery-img-4.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/gallery-img-4.jpg	(from https://eyecix.com/html/sportsmagazine/gallery.html)
18:54:24	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:08%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/gallery-img-5.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/gallery-img-5.jpg	(from https://eyecix.com/html/sportsmagazine/gallery.html)
18:54:38	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:22%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/gallery-img-6.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/gallery-img-6.jpg	(from https://eyecix.com/html/sportsmagazine/gallery.html)
18:54:39	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:23%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/gallery-img-7.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/gallery-img-7.jpg	(from https://eyecix.com/html/sportsmagazine/gallery.html)
18:54:40	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:25%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/gallery-img-8.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/gallery-img-8.jpg	(from https://eyecix.com/html/sportsmagazine/gallery.html)
18:54:43	86355/86355	---M--	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:21%20GMT	https://eyecix.com/html/sportsmagazine/index.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/index-2.html	(from https://eyecix.com/html/sportsmagazine/)
18:54:55	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:39%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/gallery-img-9.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/gallery-img-9.jpg	(from https://eyecix.com/html/sportsmagazine/gallery.html)
18:54:56	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:40%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/related-articel-img1.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/related-articel-img1.jpg	(from https://eyecix.com/html/sportsmagazine/search-result.html)
18:54:57	84856/84856	---M--	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:22%20GMT	https://eyecix.com/html/sportsmagazine/index-two.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/index-two.html	(from https://eyecix.com/html/sportsmagazine/)
18:54:59	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:43%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/related-articel-img2.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/related-articel-img2.jpg	(from https://eyecix.com/html/sportsmagazine/search-result.html)
18:55:00	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Apr%202018%2015:54:59%20GMT	http://eyecix.com/html/sportsmagazine/demo2/	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/demo2/index.html	(from https://eyecix.com/html/sportsmagazine/)
18:55:13	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:57%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/related-articel-img3.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/related-articel-img3.jpg	(from https://eyecix.com/html/sportsmagazine/search-result.html)
18:55:14	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:54:58%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/related-articel-img4.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/related-articel-img4.jpg	(from https://eyecix.com/html/sportsmagazine/search-result.html)
18:55:14	53361/53361	---M--	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:29%20GMT	https://eyecix.com/html/sportsmagazine/player-grid.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/player-grid.html	(from https://eyecix.com/html/sportsmagazine/)
18:55:17	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:55:01%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/related-articel-img5.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/related-articel-img5.jpg	(from https://eyecix.com/html/sportsmagazine/search-result.html)
18:55:30	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:55:14%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/player-grid-img1.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/player-grid-img1.jpg	(from https://eyecix.com/html/sportsmagazine/player-grid.html)
18:55:30	0/-1	---M--	404	error ('')			https://eyecix.com/html/sportsmagazine/404.html.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/404.html.html	(from https://eyecix.com/html/sportsmagazine/index-two.html)
18:55:31	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:55:15%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/player-grid-img2.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/player-grid-img2.jpg	(from https://eyecix.com/html/sportsmagazine/player-grid.html)
18:55:31	0/-1	---M--	404	error ('')			https://eyecix.com/html/sportsmagazine/team-detail.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/team-detail.html	(from https://eyecix.com/html/sportsmagazine/roster.html)
18:55:33	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:55:17%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/player-grid-img3.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/player-grid-img3.jpg	(from https://eyecix.com/html/sportsmagazine/player-grid.html)
18:55:33	0/-1	---M--	404	error ('')			https://eyecix.com/html/sportsmagazine/blog-detail.html.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/blog-detail.html.html	(from https://eyecix.com/html/sportsmagazine/blog-detail.html)
18:55:47	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:55:31%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/modern-player-img1.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/modern-player-img1.jpg	(from https://eyecix.com/html/sportsmagazine/roster.html)
18:55:48	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:55:32%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/shop-grid-img1.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/shop-grid-img1.jpg	(from https://eyecix.com/html/sportsmagazine/shop-grid.html)
18:55:50	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:55:34%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/player-thumb-img.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/player-thumb-img.jpg	(from https://eyecix.com/html/sportsmagazine/css/bootstrap.css)
18:56:04	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:55:48%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/blog-detail-thumb.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/blog-detail-thumb.jpg	(from https://eyecix.com/html/sportsmagazine/css/bootstrap.css)
18:56:04	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:55:49%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/shop-thumb-img.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/shop-thumb-img.jpg	(from https://eyecix.com/html/sportsmagazine/css/bootstrap.css)
18:56:07	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:55:51%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/section-post-img.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/section-post-img.jpg	(from https://eyecix.com/html/sportsmagazine/css/bootstrap.css)
18:56:20	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:56:04%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/counter-back-img.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/counter-back-img.jpg	(from https://eyecix.com/html/sportsmagazine/css/bootstrap.css)
18:56:21	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:56:05%20GMT	https://eyecix.com/html/sportsmagazine/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/fonts/fontawesome-webfont3e6e.eot	(from https://eyecix.com/html/sportsmagazine/css/font-awesome.css)
18:56:23	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:56:07%20GMT	https://eyecix.com/html/sportsmagazine/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/fonts/fontawesome-webfont3e6e.woff	(from https://eyecix.com/html/sportsmagazine/css/font-awesome.css)
18:56:24	182724/182724	---M--	200	added ('OK')	application/x-font-ttf	date:Thu,%2004%20May%202017%2018:01:36%20GMT	https://eyecix.com/html/sportsmagazine/fonts/icomoon.ttf?d427k4	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/fonts/icomoon1aa6.ttf	(from https://eyecix.com/html/sportsmagazine/css/flaticon.css)
18:56:37	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:56:21%20GMT	https://eyecix.com/html/sportsmagazine/fonts/icomoon.eot?d427k4	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/fonts/icomoon1aa6.eot	(from https://eyecix.com/html/sportsmagazine/css/flaticon.css)
18:56:40	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:56:24%20GMT	https://eyecix.com/html/sportsmagazine/images/fancybox/fancybox_sprite.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/images/fancybox/fancybox_sprite.png	(from https://eyecix.com/html/sportsmagazine/css/fancybox.css)
18:56:40	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:56:24%20GMT	https://eyecix.com/html/sportsmagazine/images/fancybox/blank.gif	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/images/fancybox/blank.gif	(from https://eyecix.com/html/sportsmagazine/css/fancybox.css)
18:56:54	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:56:38%20GMT	https://eyecix.com/html/sportsmagazine/images/vpattren.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/images/vpattren.png	(from https://eyecix.com/html/sportsmagazine/style.css)
18:56:57	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:56:41%20GMT	https://eyecix.com/html/sportsmagazine/images/search-modal-bg.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/images/search-modal-bg.jpg	(from https://eyecix.com/html/sportsmagazine/style.css)
18:56:57	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:56:41%20GMT	https://eyecix.com/html/sportsmagazine/images/fancytitle-pattren.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/images/fancytitle-pattren.png	(from https://eyecix.com/html/sportsmagazine/style.css)
18:56:59	35885/35885	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Apr%202017%2011:39:42%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/error-page-backimg.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/error-page-backimg.jpg	(from https://eyecix.com/html/sportsmagazine/style.css)
18:57:11	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2017%20Apr%202018%2015:56:55%20GMT	https://eyecix.com/html/sportsmagazine/images/match-result-bg.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/images/match-result-bg.png	(from https://eyecix.com/html/sportsmagazine/style.css)
18:57:13	201630/201630	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Apr%202017%2011:40:45%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/footer-back-img.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/footer-back-img.jpg	(from https://eyecix.com/html/sportsmagazine/style.css)
